driver,lap_number,lap_time,position,race
16,24.0,115.223,12.0,Bahrain
16,25.0,95.38,11.0,Bahrain
16,26.0,95.612,10.0,Bahrain
16,27.0,95.117,10.0,Bahrain
16,28.0,95.377,10.0,Bahrain
16,29.0,95.287,10.0,Bahrain
16,30.0,95.412,10.0,Bahrain
16,31.0,95.658,10.0,Bahrain
16,32.0,96.98,11.0,Bahrain
16,33.0,96.048,11.0,Bahrain
16,34.0,96.233,11.0,Bahrain
16,35.0,96.055,10.0,Bahrain
16,36.0,96.241,10.0,Bahrain
16,37.0,96.4,9.0,Bahrain
16,38.0,96.304,9.0,Bahrain
16,39.0,96.786,8.0,Bahrain
16,40.0,100.296,8.0,Bahrain
16,41.0,115.192,12.0,Bahrain
16,42.0,94.039,11.0,Bahrain
16,43.0,93.696,11.0,Bahrain
16,44.0,93.625,11.0,Bahrain
16,45.0,93.633,11.0,Bahrain
16,46.0,93.729,11.0,Bahrain
16,47.0,94.182,11.0,Bahrain
16,48.0,94.15,11.0,Bahrain
16,49.0,94.129,11.0,Bahrain
16,50.0,96.219,11.0,Bahrain
16,51.0,94.671,11.0,Bahrain
16,52.0,94.889,11.0,Bahrain
16,53.0,97.077,11.0,Bahrain
16,54.0,127.443,10.0,Bahrain
16,55.0,141.804,10.0,Bahrain
16,56.0,,10.0,Bahrain
26,1.0,185.092,20.0,Bahrain
26,2.0,,15.0,Bahrain
26,3.0,,12.0,Bahrain
26,4.0,137.51,12.0,Bahrain
26,5.0,,11.0,Bahrain
26,6.0,138.712,11.0,Bahrain
26,7.0,137.759,11.0,Bahrain
26,8.0,145.449,11.0,Bahrain
26,9.0,98.3,11.0,Bahrain
26,10.0,97.701,11.0,Bahrain
26,11.0,96.976,11.0,Bahrain
26,12.0,98.214,11.0,Bahrain
26,13.0,98.077,11.0,Bahrain
26,14.0,97.803,11.0,Bahrain
26,15.0,97.729,11.0,Bahrain
26,16.0,97.682,11.0,Bahrain
26,17.0,99.757,10.0,Bahrain
26,18.0,128.754,17.0,Bahrain
26,19.0,94.979,17.0,Bahrain
26,20.0,95.302,17.0,Bahrain
26,21.0,95.949,15.0,Bahrain
26,22.0,96.283,14.0,Bahrain
26,23.0,96.125,14.0,Bahrain
26,24.0,96.974,14.0,Bahrain
26,25.0,96.63,14.0,Bahrain
26,26.0,97.643,14.0,Bahrain
