driver,lap_number,lap_time,position,race
55,60.0,79.035,7.0,Emilia Romagna
55,61.0,78.487,7.0,Emilia Romagna
55,62.0,78.118,7.0,Emilia Romagna
55,63.0,78.152,7.0,Emilia Romagna
4,1.0,89.178,9.0,Emilia Romagna
4,2.0,82.509,9.0,Emilia Romagna
4,3.0,81.694,9.0,Emilia Romagna
4,4.0,81.372,9.0,Emilia Romagna
4,5.0,81.115,9.0,Emilia Romagna
4,6.0,81.994,10.0,Emilia Romagna
4,7.0,80.874,10.0,Emilia Romagna
4,8.0,80.961,10.0,Emilia Romagna
4,9.0,80.764,9.0,Emilia Romagna
4,10.0,80.984,9.0,Emilia Romagna
4,11.0,80.85,9.0,Emilia Romagna
4,12.0,80.818,9.0,Emilia Romagna
4,13.0,85.522,10.0,Emilia Romagna
4,14.0,103.422,14.0,Emilia Romagna
4,15.0,80.365,14.0,Emilia Romagna
4,16.0,79.974,14.0,Emilia Romagna
4,17.0,80.079,14.0,Emilia Romagna
4,18.0,80.255,14.0,Emilia Romagna
4,19.0,80.223,14.0,Emilia Romagna
4,20.0,80.088,14.0,Emilia Romagna
4,21.0,79.729,14.0,Emilia Romagna
4,22.0,79.448,14.0,Emilia Romagna
4,23.0,79.731,14.0,Emilia Romagna
4,24.0,79.661,14.0,Emilia Romagna
4,25.0,79.747,14.0,Emilia Romagna
4,26.0,79.853,14.0,Emilia Romagna
4,27.0,80.104,13.0,Emilia Romagna
4,28.0,80.244,13.0,Emilia Romagna
4,29.0,83.745,13.0,Emilia Romagna
4,30.0,88.761,13.0,Emilia Romagna
4,31.0,79.442,13.0,Emilia Romagna
4,32.0,79.487,13.0,Emilia Romagna
4,33.0,79.481,13.0,Emilia Romagna
4,34.0,79.477,13.0,Emilia Romagna
4,35.0,79.038,12.0,Emilia Romagna
4,36.0,78.935,12.0,Emilia Romagna
4,37.0,78.644,12.0,Emilia Romagna
4,38.0,78.779,12.0,Emilia Romagna
4,39.0,78.837,12.0,Emilia Romagna
4,40.0,78.735,11.0,Emilia Romagna
4,41.0,78.743,11.0,Emilia Romagna
4,42.0,78.706,11.0,Emilia Romagna
4,43.0,78.479,11.0,Emilia Romagna
4,44.0,78.252,11.0,Emilia Romagna
