driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Lewis Hamilton,42.0,68.457,4.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,43.0,68.383,4.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,44.0,68.448,4.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,45.0,68.406,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,46.0,78.996,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,47.0,111.08,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,48.0,120.866,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,49.0,99.068,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,50.0,97.528,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,51.0,114.149,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,52.0,117.246,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,53.0,110.103,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,54.0,103.337,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,55.0,97.005,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,56.0,69.036,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,57.0,68.578,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,58.0,68.572,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,59.0,68.535,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,60.0,68.182,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,61.0,68.092,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,62.0,67.712,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,63.0,67.916,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,64.0,68.584,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,65.0,68.419,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Lewis Hamilton,66.0,68.203,3.0,Austria,0.92,0.84,0.92,2.0,8,1200,1,35.0,Sunny
Carlos Sainz,1.0,77.168,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,2.0,71.958,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,3.0,70.243,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,4.0,70.316,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,5.0,70.317,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,6.0,70.342,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,7.0,70.563,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,8.0,70.651,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,9.0,70.421,10.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,10.0,70.322,10.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,11.0,70.378,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,12.0,70.405,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,13.0,70.434,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,14.0,70.25,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,15.0,70.01,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,16.0,70.105,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,17.0,70.051,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,18.0,70.133,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,19.0,70.316,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,20.0,70.141,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,21.0,90.179,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,22.0,112.463,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,23.0,97.161,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,24.0,115.235,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,25.0,106.943,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,26.0,71.454,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,27.0,70.021,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,28.0,69.718,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,29.0,69.32,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,30.0,69.328,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,31.0,69.685,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,32.0,69.246,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,33.0,69.365,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,34.0,69.427,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,35.0,69.46,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,36.0,69.105,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,37.0,69.457,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,38.0,69.329,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,39.0,69.243,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,40.0,69.374,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,41.0,69.22,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,42.0,69.089,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,43.0,68.928,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,44.0,68.974,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,45.0,69.232,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,46.0,84.968,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,47.0,95.696,6.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,48.0,117.478,10.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,49.0,92.324,10.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,50.0,101.084,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,51.0,116.046,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,52.0,114.877,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,53.0,110.839,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,54.0,103.568,9.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,55.0,92.073,10.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,56.0,70.526,8.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,57.0,68.576,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,58.0,67.974,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,59.0,68.497,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,60.0,68.446,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,61.0,69.339,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,62.0,68.917,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,63.0,68.712,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,64.0,69.155,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,65.0,69.028,7.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Carlos Sainz,66.0,68.308,6.0,Austria,0.0,0.0,0.0,3.0,8,900,0,25.0,Sunny
Sergio Perez,1.0,76.326,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,2.0,70.812,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,3.0,70.271,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,4.0,70.265,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,5.0,70.062,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,6.0,69.922,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,7.0,70.417,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,8.0,70.291,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,9.0,70.717,8.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,10.0,70.701,8.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,11.0,70.555,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,12.0,70.34,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,13.0,70.261,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,14.0,70.162,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,15.0,70.06,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,16.0,69.828,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,17.0,70.14,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,18.0,69.775,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,19.0,70.002,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,20.0,70.011,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,21.0,88.737,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,22.0,109.475,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,23.0,103.896,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,24.0,114.857,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,25.0,109.313,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,26.0,70.708,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,27.0,69.819,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,28.0,68.837,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,29.0,68.634,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,30.0,68.495,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,31.0,69.229,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,32.0,68.669,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,33.0,68.91,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,34.0,68.799,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,35.0,68.885,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,36.0,68.962,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,37.0,68.748,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,38.0,68.788,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,39.0,68.9,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,40.0,69.31,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,41.0,68.797,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,42.0,68.633,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,43.0,68.515,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,44.0,68.558,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,45.0,68.482,5.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,46.0,82.569,5.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,47.0,97.867,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,48.0,119.664,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,49.0,98.406,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,50.0,98.135,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,51.0,113.979,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,52.0,116.971,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,53.0,111.032,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,54.0,103.868,5.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,55.0,95.607,5.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,56.0,69.426,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,57.0,68.748,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,58.0,68.305,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,59.0,68.554,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,60.0,68.546,4.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,61.0,69.858,5.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,62.0,68.374,5.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,63.0,68.921,5.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,64.0,70.695,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,65.0,68.718,6.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Sergio Perez,66.0,70.28,7.0,Austria,0.9,0.76,0.8,1.0,0,0,0,30.0,Sunny
Pierre Gasly,1.0,79.106,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,2.0,72.412,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,3.0,71.311,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,4.0,70.725,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,5.0,71.511,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,6.0,72.028,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,7.0,71.173,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,8.0,70.912,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,9.0,70.827,14.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,10.0,70.97,14.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,11.0,70.953,13.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,12.0,70.762,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,13.0,70.844,12.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,14.0,70.712,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,15.0,70.939,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,16.0,70.733,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,17.0,70.535,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,18.0,70.672,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,19.0,70.568,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,20.0,70.61,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,21.0,95.769,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,22.0,109.983,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,23.0,81.92,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,24.0,114.011,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,25.0,105.599,11.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,26.0,71.099,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,27.0,70.283,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,28.0,69.999,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,29.0,69.628,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,30.0,69.952,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,31.0,69.969,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,32.0,69.864,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,33.0,69.576,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,34.0,69.839,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,35.0,69.821,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,36.0,69.813,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,37.0,69.805,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,38.0,69.595,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,39.0,69.821,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,40.0,70.115,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,41.0,69.646,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,42.0,69.453,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,43.0,69.429,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,44.0,69.37,10.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,45.0,69.37,9.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,46.0,88.958,9.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,47.0,94.649,9.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,48.0,103.812,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,49.0,93.431,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,50.0,101.284,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,51.0,115.497,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,52.0,115.197,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,53.0,110.947,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,54.0,103.204,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,55.0,92.585,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,56.0,70.672,7.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,57.0,70.37,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,58.0,69.341,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,59.0,69.025,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,60.0,69.359,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,61.0,69.943,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,62.0,69.521,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,63.0,69.361,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,64.0,69.484,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,65.0,69.121,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Pierre Gasly,66.0,69.64,8.0,Austria,0.86,0.96,0.57,0.0,0,400,0,24.0,Sunny
Esteban Ocon,1.0,80.678,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,2.0,73.291,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,3.0,71.786,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,4.0,71.415,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,5.0,72.056,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,6.0,71.727,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,7.0,71.816,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,8.0,71.64,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,9.0,70.935,18.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,10.0,70.703,17.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,11.0,70.85,16.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,12.0,71.347,15.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,13.0,71.155,15.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,14.0,70.782,15.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,15.0,70.874,14.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,16.0,71.014,14.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,17.0,70.617,14.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,18.0,70.826,14.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,19.0,71.056,14.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,20.0,77.862,13.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,21.0,92.675,13.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,22.0,100.493,13.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,23.0,80.267,13.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,24.0,114.091,13.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,25.0,103.941,13.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
Esteban Ocon,26.0,71.098,12.0,Austria,0.91,0.86,0.58,2.0,0,0,0,23.0,Sunny
